physician_id,raters_group,completed_by,rater_name,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_listens_to_patients_and_their_families_concerns_and_responds_to_them_thoroughly,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_treats_patients_with_dignity_irrespective_of_their_religion_culture_age_race_sexual_orientation_gender_and_socio_economic_status,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_respects_patients_confidentiality_i_e_does_not_discuss_confidential_patient_information_in_areas_where_others_can_overhear_the_conversation_like_hallways_elevators_coffee_shops_etc,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_takes_time_to_explain_to_patients_their_medical_condition_treatment_options_methods_utilized_and_outcomes,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_treats_healthcare_workers_with_dignity_irrespective_of_their_religion_culture_age_race_sexual_orientation_and_gender,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_uses_respectful_language_with_other_healthcare_workers_i_e_avoids_abusive_language_offensive_comments_racial_or_ethnic_slurs_threats_of_violence_and_foul_or_rude_intimidating_language,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_responds_in_timely_fashion_to_phone_calls_and_paging_regarding_patient_care,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_arrives_on_time_to_scheduled_appointments_i_e_clinic_or_rounds_shift_etc,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_receptive_to_the_suggestions_and_concerns_of_other_healthcare_coworkers_both_physician_and_non_physician_health_providers,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_communicates_directly_and_clearly_with_healthcare_workers_both_physician_and_non_physician_health_providers_about_patient_care,comments,fillout_date
PHYS_724a08299859,Medical Staff,PHYS_a57540f7ba63,PHYS_e08c26e37268,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/30/24 09:56 AM
PHYS_18d9d60a1ec8,Medical Staff,PHYS_a57540f7ba63,PHYS_e08c26e37268,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/30/24 09:55 AM
PHYS_0e2a403e9a4c,Hospital Staff,PHYS_065852963ad7,PHYS_e4fe41231487,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/27/24 08:00 AM
PHYS_b17c032f113b,Hospital Staff,PHYS_065852963ad7,PHYS_e4fe41231487,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,D/A,05/27/24 08:02 AM
PHYS_0a63f66fcd2d,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Antoun is always cheerful ,05/28/24 04:17 PM
PHYS_614bab004c69,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Khaddaj is a good listener ,05/29/24 01:46 PM
PHYS_2ab54f384310,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Khater always cares for her patients and follows up on their vital signs for example when there are abnormal values.,05/19/24 04:14 PM
PHYS_181ce205eac5,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Khattar is very dedicated to his patients ,05/28/24 03:55 PM
PHYS_d8ccf1500bf7,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Moukheiber is very cooperative and kind person ,05/30/24 04:14 PM
PHYS_0b154e62147a,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Musharrafieh is highly professional and excellent leader. All her patients love her.,05/30/24 04:29 PM
PHYS_53548c7a9704,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Othman always cares for her patients ,05/28/24 04:33 PM
PHYS_57b12d3fa561,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Rahmeh always listens to her patients and responds to their concerns.,05/19/24 04:33 PM
PHYS_3092b5fd6b03,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Razzouk cares about his patients and takes time in assessing his patients ,05/23/24 08:24 AM
PHYS_0c6befa9bb8a,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Romani is very cheerful ,05/28/24 05:41 PM
PHYS_9facd75e78af,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Saab is very respectful . He always talks to his patients and the nursing staff in a polite manner.,05/19/24 03:57 PM
PHYS_134fc473142b,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Sharara is very helpful ,05/28/24 05:43 PM
PHYS_62f1bae5c53b,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Usta always punctual ,05/23/24 08:28 AM
PHYS_3be61421ac27,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Assaf has effective communication skills with patients and their families ,05/19/24 04:39 PM
PHYS_890d65abe662,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Sakr has excellent communication skills with patients and staff,05/19/24 04:26 PM
PHYS_183de6ed35cf,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Chalhoub is highly professional and best Dr for minor surgeries ,05/30/24 04:24 PM
PHYS_21f122001425,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Lakkis is a good listener ,05/28/24 05:48 PM
PHYS_e89c61e87d73,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Maalouf is very helpful ,05/19/24 06:09 PM
PHYS_f940253b51c8,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Badr always cares for her patients ,05/30/24 04:18 PM
PHYS_f865b2d06c16,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Hleis always does ongoing follow up on his patients.,05/30/24 04:36 PM
PHYS_2a7ea2aa3720,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Akel has effective communication skills.,05/28/24 04:59 PM
PHYS_02c500d8cb86,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Ashkar is very helpful ,05/28/24 04:53 PM
PHYS_1b486a9e38a8,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Makarem is very knowledgeable and caring for her patients ,05/30/24 02:51 PM
PHYS_8f05f1a538fb,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Zeidan is a good listener ,05/30/24 03:23 PM
PHYS_d980aca02559,Hospital Staff,PHYS_11bcdd3a991f,PHYS_a12909d546d9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Dr Ishak highly respects her patients and her staff.,05/23/24 08:19 AM
PHYS_d405cd7aa8ea,Hospital Staff,PHYS_03d005eb7c6a,PHYS_509bd46b0053,,3.0,4.0,,3.0,1.0,4.0,4.0,3.0,3.0,D/A,07/23/24 09:58 AM
PHYS_5f5a9e7bd1e2,Faculty Self-Evaluation,PHYS_5f5a9e7bd1e2,PHYS_5f5a9e7bd1e2,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,The main problem remains a delay in the time to respond to patients regarding their results due to the high load of patients,06/10/2024 10:29
PHYS_a54560881f80,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,..,07/01/2024 07:42
PHYS_749615a95136,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,D/A,07/01/2024 07:43
PHYS_4bf042862ce8,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:46
PHYS_17b1b91e9add,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,..,07/01/2024 07:43
PHYS_674ccaddbf58,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,D/A,07/01/2024 07:44
PHYS_22a4caf9c4c7,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:44
PHYS_8577099393e3,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:45
PHYS_8b430a0c69bc,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:45
PHYS_719ec762a045,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,D/A,07/01/2024 07:46
PHYS_8f940181e2b7,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:47
PHYS_af8e43e0ecda,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:47
PHYS_20d7b55adae1,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/01/2024 07:47
PHYS_17812bf2fcaf,Medical Staff,PHYS_00f452b420ca,PHYS_0a36ac089044,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/01/2024 07:44
PHYS_5f752ce1a40c,Hospital Staff,PHYS_9d5292048c6a,PHYS_b38fdfbfa31e,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,05/15/24 12:24 PM
PHYS_a94e0cb739e1,Hospital Staff,PHYS_9d5292048c6a,PHYS_b38fdfbfa31e,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,D/A,05/15/24 12:26 PM
PHYS_55de23dce1a6,Hospital Staff,PHYS_9d5292048c6a,PHYS_b38fdfbfa31e,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,05/15/24 12:26 PM
PHYS_50ac2c9535c2,Hospital Staff,PHYS_e9dfe4d7ef27,PHYS_2e15a5271c73,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,3.0,D/A,07/16/24 06:50 PM
PHYS_7aa4bfb13ec8,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,D/A,05/28/24 10:45 PM
PHYS_44aa26beae78,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,D/A,05/28/24 11:00 PM
PHYS_ac7336a02460,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,D/A,05/28/24 11:21 PM
PHYS_7e2b1beb5fa0,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,D/A,05/28/24 10:49 PM
PHYS_177f77b135b4,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,D/A,05/28/24 10:57 PM
PHYS_b52b9a0ebf16,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,D/A,05/28/24 10:58 PM
PHYS_85c37beeac3a,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,D/A,05/28/24 10:41 PM
PHYS_66c9388ca309,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,D/A,05/28/24 10:50 PM
PHYS_2dd4c5aa0461,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,D/A,05/28/24 11:12 PM
PHYS_f430cfb31b6d,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,D/A,05/28/24 11:08 PM
PHYS_8aa04f92bb46,Hospital Staff,PHYS_f7282f3074f4,PHYS_56f10f28ed95,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,D/A,05/28/24 10:55 PM
PHYS_7aa4bfb13ec8,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:36 AM
PHYS_44aa26beae78,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:37 AM
PHYS_ac7336a02460,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:38 AM
PHYS_7e2b1beb5fa0,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:36 AM
PHYS_177f77b135b4,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:37 AM
PHYS_b52b9a0ebf16,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:37 AM
PHYS_85c37beeac3a,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:36 AM
PHYS_66c9388ca309,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:36 AM
PHYS_2dd4c5aa0461,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:38 AM
PHYS_f430cfb31b6d,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:37 AM
PHYS_8aa04f92bb46,Hospital Staff,PHYS_6300f915baab,PHYS_c9db8ee7fbe1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/15/24 11:37 AM
PHYS_8577099393e3,Faculty Self-Evaluation,PHYS_8577099393e3,PHYS_8577099393e3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,D/A,05/15/24 04:07 PM
PHYS_12590e0e5875,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,D/A,05/30/24 09:43 AM
PHYS_eb066433ad96,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,D/A,05/30/24 09:45 AM
PHYS_dfc6899e9a0d,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/30/24 09:47 AM
PHYS_0d0e3dd63767,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/30/24 09:47 AM
PHYS_1688b5a58eea,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/30/24 09:49 AM
PHYS_99cce52880ad,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,D/A,05/30/24 09:46 AM
PHYS_88588d0b818d,Hospital Staff,PHYS_7e7d00eb6272,PHYS_11e333bc9ece,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/30/24 09:46 AM
PHYS_8d8e97de6a84,Faculty Self-Evaluation,PHYS_8d8e97de6a84,PHYS_8d8e97de6a84,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,D/A,06/10/2024 17:53
PHYS_a98a78e03fde,Hospital Staff,PHYS_93bb9e6ba719,PHYS_39f14007a69f,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 19:52
PHYS_123492dbdd6e,Hospital Staff,PHYS_93bb9e6ba719,PHYS_39f14007a69f,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 19:51
PHYS_dba0531c12ff,Hospital Staff,PHYS_93bb9e6ba719,PHYS_39f14007a69f,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 19:52
PHYS_3847a8e22a9f,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,,4.0,4.0,,4.0,4.0,4.0,,,4.0,D/A,06/03/2024 09:35
PHYS_d8b8b891ffc9,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:34
PHYS_58f39c63da09,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,,,,,,,,,,,D/A,06/03/2024 09:35
PHYS_747c833974d5,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:31
PHYS_d7f2fcf5aab1,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,,,,,,,,,,,D/A,06/03/2024 09:32
PHYS_68bd26c55254,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:32
PHYS_3046138e37d2,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:32
PHYS_dbfb1f920bb7,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,,,,,,,,,,,D/A,06/03/2024 09:32
PHYS_c095cef8c27f,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:33
PHYS_1ebf0ed0a490,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:33
PHYS_619b3b7381eb,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:34
PHYS_5d72b8a63454,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,,,,,,,,,,,D/A,06/03/2024 09:33
PHYS_7f033bc1f792,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:36
PHYS_08e98486b3ce,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:35
PHYS_f86cd3aa057e,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:36
PHYS_f8e4d4614698,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,,,,,,,,,,,D/A,06/03/2024 09:33
PHYS_71323b62398a,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:33
PHYS_c1199ce2ddd8,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:31
PHYS_f1e37c991380,Medical Staff,PHYS_4bf90fe1ca6a,PHYS_ccc9f1ab4e03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2024 09:35
PHYS_37dfdb6f29eb,Hospital Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/29/24 05:43 PM
PHYS_4e77fb1f767d,Hospital Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/29/24 05:44 PM
PHYS_e28930872332,Hospital Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/29/24 05:44 PM
PHYS_1fb96d137a2b,Hospital Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/29/24 05:45 PM
PHYS_4034a678d376,Hospital Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/29/24 05:45 PM
PHYS_9ef5aa4833cc,Hospital Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,05/29/24 04:06 PM
PHYS_9ef5aa4833cc,Medical Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/19/24 10:23 AM
PHYS_4e77fb1f767d,Medical Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/19/24 10:24 AM
PHYS_e28930872332,Medical Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/19/24 10:23 AM
PHYS_37dfdb6f29eb,Medical Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/19/24 10:23 AM
PHYS_1fb96d137a2b,Medical Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/19/24 10:24 AM
PHYS_4034a678d376,Medical Staff,PHYS_024f2c0f81f0,PHYS_5d40ba8a59ec,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/19/24 10:24 AM
PHYS_e5e9dae8fdb9,Hospital Staff,PHYS_3343131b5bd6,PHYS_0c721c06e95c,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,D/A,05/15/24 03:40 PM
PHYS_f0ddc75d7edf,Hospital Staff,PHYS_3343131b5bd6,PHYS_0c721c06e95c,,,,,3.0,3.0,,4.0,,3.0,D/A,05/15/24 03:41 PM
PHYS_24a62be3fc23,Hospital Staff,PHYS_3343131b5bd6,PHYS_0c721c06e95c,2.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,"Almost always arriving late to OR 
Almost always waiting at least 10 mins for him to arrive to the OR to start a surgery
",05/15/24 03:46 PM
PHYS_ea6d64e1b42f,Hospital Staff,PHYS_3343131b5bd6,PHYS_0c721c06e95c,,,,,,,,,,,D/A,05/15/24 03:43 PM
PHYS_349a818dfb0f,Hospital Staff,PHYS_3343131b5bd6,PHYS_0c721c06e95c,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,,2.0,D/A,05/15/24 03:44 PM
PHYS_747c833974d5,Hospital Staff,PHYS_308882f08e5a,PHYS_790b6b6c31a6,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,,3.0,D/A,05/15/24 05:16 PM
